Year,Country,ISO3,Continent,Ind Code,Industry,Value (LCU),Value (USD),Exchange Rate,Volatility
2018,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",1004.26,1185.98,1.1809491565929142,0.11787394043954702
2018,Austria,AUT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2699.81,3188.35,1.1809534745037613,0.11787394043954702
2018,Austria,AUT,Europe,D,Manufacture of paper products and printing,3212.83,3794.2,1.180952618096818,0.11787394043954702
2018,Austria,AUT,Europe,E,Manufacture of coke and refined petroleum products,932.02,1100.67,1.1809510525525204,0.11787394043954702
2018,Austria,AUT,Europe,F,Manufacturing of chemicals and pharmaceutical products,5558.3,6564.1,1.1809546084234388,0.11787394043954702
2018,Austria,AUT,Europe,G,Manufacture of rubber and plastics products,2532.05,2990.23,1.1809521928871862,0.11787394043954702
2018,Austria,AUT,Europe,H,Manufacture of other non-metallic mineral products,2646.68,3125.61,1.1809550077833362,0.11787394043954702
2018,Austria,AUT,Europe,I,Manufacture of basic metals,4501.11,5315.6,1.1809531426692528,0.11787394043954702
2018,Austria,AUT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",25092.15,29632.68,1.180954202808448,0.11787394043954702
2018,Austria,AUT,Europe,K,Manufacture of transport equipment,5855.46,6915.03,1.180954186349151,0.11787394043954702
2018,Austria,AUT,Europe,L,"Manufacture of furniture, other manufacturing",2823.53,3334.46,1.1809543373011797,0.11787394043954702
2019,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",6556.85,7340.23,1.1194750528073694,0.11787394043954702
2019,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",974.79,1091.25,1.1194718862524236,0.11787394043954702
2019,Austria,AUT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2876.84,3220.55,1.1194748404499382,0.11787394043954702
2019,Austria,AUT,Europe,D,Manufacture of paper products and printing,3062.37,3428.25,1.1194760920463562,0.11787394043954702
2019,Austria,AUT,Europe,E,Manufacture of coke and refined petroleum products,1106.18,1238.34,1.1194742266177293,0.11787394043954702
2019,Austria,AUT,Europe,F,Manufacturing of chemicals and pharmaceutical products,5410.49,6056.9,1.1194734672830002,0.11787394043954702
2019,Austria,AUT,Europe,G,Manufacture of rubber and plastics products,2638.04,2953.22,1.1194750648208518,0.11787394043954702
2019,Austria,AUT,Europe,H,Manufacture of other non-metallic mineral products,2828.62,3166.57,1.1194752211325665,0.11787394043954702
2019,Austria,AUT,Europe,I,Manufacture of basic metals,4201.1,4703.03,1.1194758515626857,0.11787394043954702
2019,Austria,AUT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",25168.37,28175.36,1.1194749600391285,0.11787394043954702
2019,Austria,AUT,Europe,K,Manufacture of transport equipment,5930.16,6638.66,1.1194740108192696,0.11787394043954702
2019,Austria,AUT,Europe,L,"Manufacture of furniture, other manufacturing",2772.76,3104.04,1.1194766225710122,0.11787394043954702
2020,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",6740.69,7699.19,1.142196125322482,0.11787394043954702
2020,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",886.03,1012.02,1.1421960881685722,0.11787394043954702
2020,Austria,AUT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3076.87,3514.39,1.1421964528888124,0.11787394043954702
2020,Austria,AUT,Europe,D,Manufacture of paper products and printing,2949.3,3368.68,1.142196453395721,0.11787394043954702
2020,Austria,AUT,Europe,E,Manufacture of coke and refined petroleum products,693.88,792.55,1.1422003804692453,0.11787394043954702
2020,Austria,AUT,Europe,F,Manufacturing of chemicals and pharmaceutical products,5889.88,6727.41,1.1421981432558896,0.11787394043954702
2020,Austria,AUT,Europe,G,Manufacture of rubber and plastics products,2574.08,2940.11,1.1421983776727997,0.11787394043954702
2020,Austria,AUT,Europe,H,Manufacture of other non-metallic mineral products,2601.69,2971.64,1.1421960341162858,0.11787394043954702
2020,Austria,AUT,Europe,I,Manufacture of basic metals,3666.81,4188.22,1.1421971686561345,0.11787394043954702
2020,Austria,AUT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",22991.12,26260.39,1.142197074348705,0.11787394043954702
2020,Austria,AUT,Europe,K,Manufacture of transport equipment,5749.21,6566.73,1.1421969279257498,0.11787394043954702
2020,Austria,AUT,Europe,L,"Manufacture of furniture, other manufacturing",2479.62,2832.21,1.1421951750671475,0.11787394043954702
2021,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",6874.68,8130.96,1.1827401420866135,0.11787394043954702
2021,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",888.83,1051.26,1.1827458569130205,0.11787394043954702
2021,Austria,AUT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3719.5,4399.2,1.182739615539723,0.11787394043954702
2021,Austria,AUT,Europe,D,Manufacture of paper products and printing,2770.64,3276.95,1.1827411717148384,0.11787394043954702
2021,Austria,AUT,Europe,E,Manufacture of coke and refined petroleum products,782.59,925.6,1.1827393654403966,0.11787394043954702
2021,Austria,AUT,Europe,F,Manufacturing of chemicals and pharmaceutical products,7885.74,9326.79,1.1827412519307003,0.11787394043954702
2021,Austria,AUT,Europe,G,Manufacture of rubber and plastics products,2483.82,2937.71,1.1827386847678172,0.11787394043954702
2021,Austria,AUT,Europe,H,Manufacture of other non-metallic mineral products,2679.54,3169.2,1.1827403210998901,0.11787394043954702
2021,Austria,AUT,Europe,I,Manufacture of basic metals,3917.23,4633.07,1.1827413759212504,0.11787394043954702
2021,Austria,AUT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",25143.63,29738.4,1.1827409168843162,0.11787394043954702
2021,Austria,AUT,Europe,K,Manufacture of transport equipment,5025.0,5943.27,1.1827402985074629,0.11787394043954702
2021,Austria,AUT,Europe,L,"Manufacture of furniture, other manufacturing",2781.05,3289.26,1.1827403318890348,0.11787394043954702
2000,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",4979.04,5524.31,1.1095130788264405,0.11787394043954702
2000,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",1572.95,1745.21,1.1095139705648622,0.11787394043954702
2000,Austria,AUT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1873.18,2078.32,1.1095143018823606,0.11787394043954702
2000,Austria,AUT,Europe,D,Manufacture of paper products and printing,2392.56,2654.58,1.1095144949342963,0.11787394043954702
2000,Austria,AUT,Europe,E,Manufacture of coke and refined petroleum products,421.12,467.24,1.1095174772036474,0.11787394043954702
2000,Austria,AUT,Europe,F,Manufacturing of chemicals and pharmaceutical products,2860.43,3173.68,1.1095115070111836,0.11787394043954702
2000,Austria,AUT,Europe,G,Manufacture of rubber and plastics products,2270.76,2519.44,1.109513995314344,0.11787394043954702
2000,Austria,AUT,Europe,H,Manufacture of other non-metallic mineral products,2858.18,3171.19,1.1095137465100169,0.11787394043954702
2000,Austria,AUT,Europe,I,Manufacture of basic metals,7221.32,8012.15,1.1095132191898434,0.11787394043954702
2000,Austria,AUT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",13503.34,14982.13,1.109512905695924,0.11787394043954702
2000,Austria,AUT,Europe,K,Manufacture of transport equipment,2906.6,3224.91,1.109512832863139,0.11787394043954702
2000,Austria,AUT,Europe,L,"Manufacture of furniture, other manufacturing",2735.43,3035.0,1.1095147746423781,0.11787394043954702
2001,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",4824.57,5352.93,1.1095144230470282,0.11787394043954702
2001,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",1437.55,1594.98,1.109512712601301,0.11787394043954702
2001,Austria,AUT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2021.37,2242.74,1.1095148339987235,0.11787394043954702
2001,Austria,AUT,Europe,D,Manufacture of paper products and printing,2495.74,2769.06,1.1095146129003823,0.11787394043954702
2001,Austria,AUT,Europe,E,Manufacture of coke and refined petroleum products,329.83,365.95,1.1095109601916138,0.11787394043954702
2001,Austria,AUT,Europe,F,Manufacturing of chemicals and pharmaceutical products,3027.82,3359.41,1.109514436128964,0.11787394043954702
2001,Austria,AUT,Europe,G,Manufacture of rubber and plastics products,2196.92,2437.51,1.109512408280684,0.11787394043954702
2001,Austria,AUT,Europe,H,Manufacture of other non-metallic mineral products,2945.2,3267.74,1.109513785141926,0.11787394043954702
2001,Austria,AUT,Europe,I,Manufacture of basic metals,7408.33,8219.64,1.1095132101296783,0.11787394043954702
2001,Austria,AUT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",14213.61,15770.19,1.109513346714874,0.11787394043954702
2001,Austria,AUT,Europe,K,Manufacture of transport equipment,3097.1,3436.27,1.1095121242452617,0.11787394043954702
2001,Austria,AUT,Europe,L,"Manufacture of furniture, other manufacturing",2834.26,3144.65,1.1095135943773682,0.11787394043954702
2002,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",4936.49,5477.1,1.1095130345650452,0.11787394043954702
2002,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",1321.7,1466.44,1.1095104789286525,0.11787394043954702
2002,Austria,AUT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1973.07,2189.15,1.1095146142812977,0.11787394043954702
2002,Austria,AUT,Europe,D,Manufacture of paper products and printing,2365.78,2624.87,1.1095156777046047,0.11787394043954702
2002,Austria,AUT,Europe,E,Manufacture of coke and refined petroleum products,250.27,277.68,1.1095217165461302,0.11787394043954702
2002,Austria,AUT,Europe,F,Manufacturing of chemicals and pharmaceutical products,2867.99,3182.07,1.1095122367930155,0.11787394043954702
2002,Austria,AUT,Europe,G,Manufacture of rubber and plastics products,2090.11,2319.01,1.1095157671127358,0.11787394043954702
2002,Austria,AUT,Europe,H,Manufacture of other non-metallic mineral products,2844.51,3156.02,1.1095127104492513,0.11787394043954702
2002,Austria,AUT,Europe,I,Manufacture of basic metals,6540.04,7256.26,1.109513091663048,0.11787394043954702
2002,Austria,AUT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",14452.61,16035.36,1.1095130914070193,0.11787394043954702
2002,Austria,AUT,Europe,K,Manufacture of transport equipment,3338.56,3704.18,1.1095142816064412,0.11787394043954702
2002,Austria,AUT,Europe,L,"Manufacture of furniture, other manufacturing",2989.25,3316.61,1.10951241950322,0.11787394043954702
2003,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",5164.18,5729.73,1.1095139983501736,0.11787394043954702
2003,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",1241.71,1377.69,1.1095102721247312,0.11787394043954702
2003,Austria,AUT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2024.94,2246.7,1.1095143559809177,0.11787394043954702
2003,Austria,AUT,Europe,D,Manufacture of paper products and printing,2351.61,2609.14,1.1095122065308447,0.11787394043954702
2003,Austria,AUT,Europe,E,Manufacture of coke and refined petroleum products,228.12,253.1,1.1095037699456427,0.11787394043954702
2003,Austria,AUT,Europe,F,Manufacturing of chemicals and pharmaceutical products,2986.01,3313.02,1.1095140337775158,0.11787394043954702
2003,Austria,AUT,Europe,G,Manufacture of rubber and plastics products,2039.5,2262.85,1.109512135327286,0.11787394043954702
2003,Austria,AUT,Europe,H,Manufacture of other non-metallic mineral products,2867.04,3181.02,1.1095136447346392,0.11787394043954702
2003,Austria,AUT,Europe,I,Manufacture of basic metals,6212.36,6892.7,1.1095139367325784,0.11787394043954702
2003,Austria,AUT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",14695.64,16305.02,1.1095141143903906,0.11787394043954702
2003,Austria,AUT,Europe,K,Manufacture of transport equipment,3547.55,3936.05,1.1095121985595693,0.11787394043954702
2003,Austria,AUT,Europe,L,"Manufacture of furniture, other manufacturing",2663.9,2955.63,1.1095123690829236,0.11787394043954702
2004,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",5358.65,5945.49,1.109512657105801,0.11787394043954702
2004,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",1369.74,1519.74,1.1095098339830918,0.11787394043954702
2004,Austria,AUT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2054.25,2279.22,1.1095144213216501,0.11787394043954702
2004,Austria,AUT,Europe,D,Manufacture of paper products and printing,2377.04,2637.35,1.1095101470736715,0.11787394043954702
2004,Austria,AUT,Europe,E,Manufacture of coke and refined petroleum products,266.18,295.33,1.1095123600571042,0.11787394043954702
2004,Austria,AUT,Europe,F,Manufacturing of chemicals and pharmaceutical products,2960.1,3284.27,1.1095131921218877,0.11787394043954702
2004,Austria,AUT,Europe,G,Manufacture of rubber and plastics products,2182.69,2421.72,1.1095116576334705,0.11787394043954702
2004,Austria,AUT,Europe,H,Manufacture of other non-metallic mineral products,2832.55,3142.75,1.1095126299624014,0.11787394043954702
2004,Austria,AUT,Europe,I,Manufacture of basic metals,6056.01,6719.22,1.1095126989552526,0.11787394043954702
2004,Austria,AUT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",15276.36,16949.32,1.1095129991699593,0.11787394043954702
2004,Austria,AUT,Europe,K,Manufacture of transport equipment,3777.86,4191.59,1.1095143811575865,0.11787394043954702
2004,Austria,AUT,Europe,L,"Manufacture of furniture, other manufacturing",2731.83,3031.0,1.1095126709934366,0.11787394043954702
2005,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",5173.95,5740.57,1.1095140076730545,0.11787394043954702
2005,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",1266.21,1404.88,1.1095157991170501,0.11787394043954702
