Year,Country,ISO3,Continent,Ind Code,Industry,Value (LCU),Value (USD)
2007,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,5451.8,4561.9
2007,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,4682.06,3917.8
2007,Australia,AUS,Oceania,I,Manufacture of basic metals,13116.52,10975.5
2007,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",21028.38,17595.9
2007,Australia,AUS,Oceania,K,Manufacture of transport equipment,9455.42,7912.0
2008,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",22407.1,18795.1
2008,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2950.76,2475.1
2008,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3894.01,3266.3
2008,Australia,AUS,Oceania,D,Manufacture of paper products and printing,7190.98,6031.8
2008,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,3888.41,3261.6
2008,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,8646.75,7252.9
2008,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,4823.67,4046.1
2008,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,5151.04,4320.7
2008,Australia,AUS,Oceania,I,Manufacture of basic metals,11668.68,9787.7
2008,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",24591.89,20627.7
2008,Australia,AUS,Oceania,K,Manufacture of transport equipment,8937.04,7496.4
2009,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",25125.52,19595.8
2009,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",3185.6,2484.5
2009,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4376.75,3413.5
2009,Australia,AUS,Oceania,D,Manufacture of paper products and printing,7197.06,5613.1
2009,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,4373.8,3411.2
2009,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,9771.31,7620.8
2009,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,5648.04,4405.0
2009,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,5422.51,4229.1
2009,Australia,AUS,Oceania,I,Manufacture of basic metals,10235.59,7982.9
2009,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",23619.58,18421.3
2009,Australia,AUS,Oceania,K,Manufacture of transport equipment,9761.18,7612.9
2010,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",21755.76,19956.5
2010,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2811.41,2578.9
2010,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3683.97,3379.3
2010,Australia,AUS,Oceania,D,Manufacture of paper products and printing,6404.58,5874.9
2010,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,4191.01,3844.4
2010,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,8892.97,8157.5
2010,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,4578.01,4199.4
2010,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,4839.32,4439.1
2010,Australia,AUS,Oceania,I,Manufacture of basic metals,8229.94,7549.3
2010,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",21049.55,19308.7
2010,Australia,AUS,Oceania,K,Manufacture of transport equipment,8246.18,7564.2
2011,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",23787.81,24537.1
2011,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2719.34,2805.0
2011,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3463.21,3572.3
2011,Australia,AUS,Oceania,D,Manufacture of paper products and printing,6057.4,6248.2
2011,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,5152.89,5315.2
2011,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,9147.47,9435.6
2011,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,5051.68,5210.8
2011,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,5279.11,5445.4
2011,Australia,AUS,Oceania,I,Manufacture of basic metals,7208.44,7435.5
2011,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",22841.03,23560.5
2011,Australia,AUS,Oceania,K,Manufacture of transport equipment,8466.42,8733.1
2012,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",26198.51,27126.2
2012,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2881.76,2983.8
2012,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3543.81,3669.3
2012,Australia,AUS,Oceania,D,Manufacture of paper products and printing,6260.03,6481.7
2012,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,5021.59,5199.4
2012,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,9190.08,9515.5
2012,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,4756.47,4924.9
2012,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,5752.5,5956.2
2012,Australia,AUS,Oceania,I,Manufacture of basic metals,5827.84,6034.2
2012,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",24115.19,24969.1
2012,Australia,AUS,Oceania,K,Manufacture of transport equipment,8865.67,9179.6
2013,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",27869.36,26905.0
2013,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2733.07,2638.5
2013,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3822.05,3689.8
2013,Australia,AUS,Oceania,D,Manufacture of paper products and printing,6399.85,6178.4
2013,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,5530.57,5339.2
2013,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,10163.38,9811.7
2013,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,4953.92,4782.5
2013,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,6054.81,5845.3
2013,Australia,AUS,Oceania,I,Manufacture of basic metals,6013.28,5805.2
2013,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",24535.08,23686.1
2013,Australia,AUS,Oceania,K,Manufacture of transport equipment,7994.74,7718.1
2014,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",27870.64,25123.1
2014,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2859.49,2577.6
2014,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4002.14,3607.6
2014,Australia,AUS,Oceania,D,Manufacture of paper products and printing,6374.29,5745.9
2014,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,5317.73,4793.5
2014,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,10611.72,9565.6
2014,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,4845.48,4367.8
2014,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,6392.37,5762.2
2014,Australia,AUS,Oceania,I,Manufacture of basic metals,7078.07,6380.3
2014,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",23664.6,21331.7
2014,Australia,AUS,Oceania,K,Manufacture of transport equipment,8585.03,7738.7
2015,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",28994.87,21782.8
2015,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2793.96,2099.0
2015,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4729.23,3552.9
2015,Australia,AUS,Oceania,D,Manufacture of paper products and printing,6183.98,4645.8
2015,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,6121.02,4598.5
2015,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,10922.79,8205.9
2015,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,5387.99,4047.8
2015,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,6670.49,5011.3
2015,Australia,AUS,Oceania,I,Manufacture of basic metals,7025.23,5277.8
2015,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",24713.94,18566.7
2015,Australia,AUS,Oceania,K,Manufacture of transport equipment,8474.92,6366.9
2016,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",25755.47,19146.0
2016,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2429.86,1806.3
2016,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4157.11,3090.3
2016,Australia,AUS,Oceania,D,Manufacture of paper products and printing,5496.95,4086.3
2016,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,6465.64,4806.4
2016,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,8845.86,6575.8
2016,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,4822.86,3585.2
2016,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,6378.74,4741.8
2016,Australia,AUS,Oceania,I,Manufacture of basic metals,6320.62,4698.6
2016,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",22398.76,16650.7
2016,Australia,AUS,Oceania,K,Manufacture of transport equipment,8214.41,6106.4
2017,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",25420.21,19482.7
2017,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2468.34,1891.8
2017,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4617.67,3539.1
2017,Australia,AUS,Oceania,D,Manufacture of paper products and printing,5315.85,4074.2
2017,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,7471.83,5726.6
2017,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,9296.53,7125.1
2017,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,4823.69,3697.0
2017,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,6865.9,5262.2
2017,Australia,AUS,Oceania,I,Manufacture of basic metals,6987.37,5355.3
2017,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",22667.95,17373.3
2017,Australia,AUS,Oceania,K,Manufacture of transport equipment,8469.05,6490.9
2018,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",25734.18,19227.4
2018,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2326.83,1738.5
2018,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4720.45,3526.9
2018,Australia,AUS,Oceania,D,Manufacture of paper products and printing,5093.33,3805.5
2018,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,5844.04,4366.4
2018,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,9495.1,7094.3
2018,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,4558.5,3405.9
2018,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,6531.58,4880.1
2018,Australia,AUS,Oceania,I,Manufacture of basic metals,6897.1,5153.2
2018,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",23065.79,17233.7
2018,Australia,AUS,Oceania,K,Manufacture of transport equipment,8110.11,6059.5
2000,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",3931.9,3631.55
2000,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",1605.22,1482.6
2000,Austria,AUT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1702.97,1572.88
2000,Austria,AUT,Europe,D,Manufacture of paper products and printing,3282.55,3031.8
2000,Austria,AUT,Europe,E,Manufacture of coke and refined petroleum products,1192.46,1101.37
2000,Austria,AUT,Europe,F,Manufacturing of chemicals and pharmaceutical products,2964.23,2737.8
2000,Austria,AUT,Europe,G,Manufacture of rubber and plastics products,1606.78,1484.04
