Year,Country,ISO3,Continent,Ind Code,Industry,Value (LCU),Value (USD),Exchange Rate
2003,Cyprus,CYP,Europe,A,"Manufacture of food products, beverages and tobacco products",435.56,483.34,1.109697860225916
2003,Cyprus,CYP,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",44.5,49.39,1.1098876404494382
2003,Cyprus,CYP,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",78.37,86.97,1.109735868316958
2003,Cyprus,CYP,Europe,D,Manufacture of paper products and printing,63.92,70.9,1.1091989987484356
2003,Cyprus,CYP,Europe,E,Manufacture of coke and refined petroleum products,34.8,38.62,1.1097701149425288
2003,Cyprus,CYP,Europe,F,Manufacturing of chemicals and pharmaceutical products,120.28,133.43,1.1093282341203858
2003,Cyprus,CYP,Europe,G,Manufacture of rubber and plastics products,26.79,29.72,1.1093691675998507
2003,Cyprus,CYP,Europe,H,Manufacture of other non-metallic mineral products,144.49,160.34,1.1096961727455186
2003,Cyprus,CYP,Europe,I,Manufacture of basic metals,14.42,16.0,1.1095700416088765
2003,Cyprus,CYP,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",117.83,130.71,1.1093100229143682
2003,Cyprus,CYP,Europe,K,Manufacture of transport equipment,7.86,8.72,1.1094147582697202
2003,Cyprus,CYP,Europe,L,"Manufacture of furniture, other manufacturing",55.99,62.13,1.1096624397213788
2004,Cyprus,CYP,Europe,A,"Manufacture of food products, beverages and tobacco products",421.43,467.66,1.1096979332273451
2004,Cyprus,CYP,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",35.53,39.42,1.1094849423022797
2004,Cyprus,CYP,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",86.43,95.91,1.1096841374522735
2004,Cyprus,CYP,Europe,D,Manufacture of paper products and printing,66.32,73.57,1.1093184559710494
2004,Cyprus,CYP,Europe,E,Manufacture of coke and refined petroleum products,9.87,10.95,1.109422492401216
2004,Cyprus,CYP,Europe,F,Manufacturing of chemicals and pharmaceutical products,90.0,99.83,1.109222222222222
2004,Cyprus,CYP,Europe,G,Manufacture of rubber and plastics products,28.18,31.26,1.1092973740241308
2004,Cyprus,CYP,Europe,H,Manufacture of other non-metallic mineral products,164.36,182.39,1.1096982234120223
2004,Cyprus,CYP,Europe,I,Manufacture of basic metals,17.4,19.3,1.1091954022988506
2004,Cyprus,CYP,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",134.11,148.78,1.1093878159719632
2004,Cyprus,CYP,Europe,K,Manufacture of transport equipment,6.21,6.89,1.109500805152979
2004,Cyprus,CYP,Europe,L,"Manufacture of furniture, other manufacturing",56.6,62.8,1.1095406360424027
2005,Cyprus,CYP,Europe,A,"Manufacture of food products, beverages and tobacco products",406.01,450.55,1.1097017314844462
2005,Cyprus,CYP,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",36.82,40.86,1.1097229766431287
2005,Cyprus,CYP,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",93.11,103.33,1.1097626463322952
2005,Cyprus,CYP,Europe,D,Manufacture of paper products and printing,68.93,76.46,1.1092412592485128
2005,Cyprus,CYP,Europe,E,Manufacture of coke and refined petroleum products,0.8,0.88,1.0999999999999999
2005,Cyprus,CYP,Europe,F,Manufacturing of chemicals and pharmaceutical products,73.07,81.07,1.1094840563842892
2005,Cyprus,CYP,Europe,G,Manufacture of rubber and plastics products,27.72,30.75,1.1093073593073592
2005,Cyprus,CYP,Europe,H,Manufacture of other non-metallic mineral products,170.15,188.81,1.1096679400528944
2005,Cyprus,CYP,Europe,I,Manufacture of basic metals,17.57,19.49,1.1092771770062606
2005,Cyprus,CYP,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",135.41,150.21,1.109297688501588
2005,Cyprus,CYP,Europe,K,Manufacture of transport equipment,6.52,7.23,1.1088957055214725
2005,Cyprus,CYP,Europe,L,"Manufacture of furniture, other manufacturing",62.92,69.82,1.1096630642085186
2006,Cyprus,CYP,Europe,A,"Manufacture of food products, beverages and tobacco products",372.72,413.61,1.109707018673535
2006,Cyprus,CYP,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",30.05,33.35,1.1098169717138104
2006,Cyprus,CYP,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",86.64,96.15,1.1097645429362881
2006,Cyprus,CYP,Europe,D,Manufacture of paper products and printing,62.0,68.78,1.1093548387096774
2006,Cyprus,CYP,Europe,E,Manufacture of coke and refined petroleum products,0.67,0.74,1.1044776119402984
2006,Cyprus,CYP,Europe,F,Manufacturing of chemicals and pharmaceutical products,70.88,78.63,1.1093397291196387
2006,Cyprus,CYP,Europe,G,Manufacture of rubber and plastics products,28.46,31.58,1.1096275474349964
2006,Cyprus,CYP,Europe,H,Manufacture of other non-metallic mineral products,182.56,202.58,1.1096625766871167
2006,Cyprus,CYP,Europe,I,Manufacture of basic metals,20.72,22.98,1.1090733590733592
2006,Cyprus,CYP,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",148.93,165.21,1.1093131001141476
2006,Cyprus,CYP,Europe,K,Manufacture of transport equipment,5.89,6.54,1.1103565365025467
2006,Cyprus,CYP,Europe,L,"Manufacture of furniture, other manufacturing",51.08,56.68,1.1096319498825373
2007,Cyprus,CYP,Europe,A,"Manufacture of food products, beverages and tobacco products",359.87,399.35,1.1097062828243534
2007,Cyprus,CYP,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",28.83,32.0,1.1099549080818591
2007,Cyprus,CYP,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",90.78,100.74,1.1097157964309319
2007,Cyprus,CYP,Europe,D,Manufacture of paper products and printing,63.12,70.01,1.1091571609632447
2007,Cyprus,CYP,Europe,E,Manufacture of coke and refined petroleum products,0.4,0.45,1.125
2007,Cyprus,CYP,Europe,F,Manufacturing of chemicals and pharmaceutical products,69.62,77.23,1.1093076702097098
2007,Cyprus,CYP,Europe,G,Manufacture of rubber and plastics products,29.76,33.01,1.1092069892473118
2007,Cyprus,CYP,Europe,H,Manufacture of other non-metallic mineral products,187.39,207.95,1.1097177010512835
2007,Cyprus,CYP,Europe,I,Manufacture of basic metals,27.1,30.06,1.1092250922509224
2007,Cyprus,CYP,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",158.17,175.47,1.1093759878611622
2007,Cyprus,CYP,Europe,K,Manufacture of transport equipment,6.44,7.15,1.110248447204969
2007,Cyprus,CYP,Europe,L,"Manufacture of furniture, other manufacturing",51.68,57.35,1.1097136222910218
2008,Cyprus,CYP,Europe,A,"Manufacture of food products, beverages and tobacco products",387.67,430.2,1.1097067093146231
2008,Cyprus,CYP,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",22.75,25.24,1.1094505494505493
2008,Cyprus,CYP,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",86.33,95.8,1.1096953550330129
2008,Cyprus,CYP,Europe,D,Manufacture of paper products and printing,64.31,71.34,1.1093142590576894
2008,Cyprus,CYP,Europe,E,Manufacture of coke and refined petroleum products,0.53,0.59,1.1132075471698113
2008,Cyprus,CYP,Europe,F,Manufacturing of chemicals and pharmaceutical products,68.53,76.02,1.1092951991828395
2008,Cyprus,CYP,Europe,G,Manufacture of rubber and plastics products,35.41,39.28,1.109291160689071
2008,Cyprus,CYP,Europe,H,Manufacture of other non-metallic mineral products,198.12,219.85,1.1096810014132847
2008,Cyprus,CYP,Europe,I,Manufacture of basic metals,21.5,23.85,1.1093023255813954
2008,Cyprus,CYP,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",173.47,192.43,1.1092984377702197
2008,Cyprus,CYP,Europe,K,Manufacture of transport equipment,5.74,6.37,1.1097560975609755
2008,Cyprus,CYP,Europe,L,"Manufacture of furniture, other manufacturing",49.27,54.67,1.1096001623706109
2009,Cyprus,CYP,Europe,A,"Manufacture of food products, beverages and tobacco products",417.11,462.87,1.109707271463163
2009,Cyprus,CYP,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",19.17,21.28,1.1100678142931664
2009,Cyprus,CYP,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",76.36,84.73,1.1096123624934522
2009,Cyprus,CYP,Europe,D,Manufacture of paper products and printing,54.79,60.77,1.1091440043803615
2009,Cyprus,CYP,Europe,E,Manufacture of coke and refined petroleum products,0.8,0.88,1.0999999999999999
2009,Cyprus,CYP,Europe,F,Manufacturing of chemicals and pharmaceutical products,66.78,74.09,1.1094639113507039
2009,Cyprus,CYP,Europe,G,Manufacture of rubber and plastics products,34.12,37.84,1.109026963657679
2009,Cyprus,CYP,Europe,H,Manufacture of other non-metallic mineral products,161.95,179.71,1.1096634763815993
2009,Cyprus,CYP,Europe,I,Manufacture of basic metals,18.01,19.98,1.1093836757357023
2009,Cyprus,CYP,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",143.22,158.88,1.1093422706325933
2009,Cyprus,CYP,Europe,K,Manufacture of transport equipment,5.81,6.45,1.1101549053356283
2009,Cyprus,CYP,Europe,L,"Manufacture of furniture, other manufacturing",44.45,49.33,1.1097862767154105
2010,Cyprus,CYP,Europe,A,"Manufacture of food products, beverages and tobacco products",382.18,424.1,1.1096865351405099
2010,Cyprus,CYP,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",15.98,17.73,1.109511889862328
2010,Cyprus,CYP,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",70.63,78.38,1.109726745009203
2010,Cyprus,CYP,Europe,D,Manufacture of paper products and printing,54.78,60.77,1.1093464768163563
2010,Cyprus,CYP,Europe,E,Manufacture of coke and refined petroleum products,0.4,0.45,1.125
2010,Cyprus,CYP,Europe,F,Manufacturing of chemicals and pharmaceutical products,80.31,89.09,1.1093263603536296
2010,Cyprus,CYP,Europe,G,Manufacture of rubber and plastics products,34.67,38.46,1.1093164118834726
2010,Cyprus,CYP,Europe,H,Manufacture of other non-metallic mineral products,147.22,163.37,1.1096997690531178
2010,Cyprus,CYP,Europe,I,Manufacture of basic metals,22.64,25.12,1.109540636042403
2010,Cyprus,CYP,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",151.42,167.97,1.1092986395456348
2010,Cyprus,CYP,Europe,K,Manufacture of transport equipment,4.95,5.49,1.1090909090909091
2010,Cyprus,CYP,Europe,L,"Manufacture of furniture, other manufacturing",45.86,50.89,1.109681639773223
2011,Cyprus,CYP,Europe,A,"Manufacture of food products, beverages and tobacco products",326.59,362.41,1.1096788021678559
2011,Cyprus,CYP,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",15.9,17.64,1.109433962264151
2011,Cyprus,CYP,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",63.84,70.84,1.1096491228070176
2011,Cyprus,CYP,Europe,D,Manufacture of paper products and printing,54.88,60.88,1.1093294460641399
2011,Cyprus,CYP,Europe,E,Manufacture of coke and refined petroleum products,0.53,0.59,1.1132075471698113
2011,Cyprus,CYP,Europe,F,Manufacturing of chemicals and pharmaceutical products,78.02,86.55,1.1093309407844143
2011,Cyprus,CYP,Europe,G,Manufacture of rubber and plastics products,27.53,30.54,1.1093352706138757
2011,Cyprus,CYP,Europe,H,Manufacture of other non-metallic mineral products,137.76,152.87,1.1096835075493614
2011,Cyprus,CYP,Europe,I,Manufacture of basic metals,22.47,24.92,1.1090342679127727
2011,Cyprus,CYP,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",141.48,156.93,1.1092027141645464
2011,Cyprus,CYP,Europe,K,Manufacture of transport equipment,4.48,4.97,1.1093749999999998
2011,Cyprus,CYP,Europe,L,"Manufacture of furniture, other manufacturing",38.53,42.76,1.1097845834414741
2012,Cyprus,CYP,Europe,A,"Manufacture of food products, beverages and tobacco products",302.29,335.45,1.1096959872969663
2012,Cyprus,CYP,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",12.7,14.1,1.110236220472441
2012,Cyprus,CYP,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",53.98,59.9,1.1096702482400889
2012,Cyprus,CYP,Europe,D,Manufacture of paper products and printing,48.1,53.36,1.1093555093555094
2012,Cyprus,CYP,Europe,E,Manufacture of coke and refined petroleum products,0.53,0.59,1.1132075471698113
2012,Cyprus,CYP,Europe,F,Manufacturing of chemicals and pharmaceutical products,84.69,93.95,1.1093399456842603
