ISO3,Country,Year,Ind Code,Industry,Value (LCU),Value (USD),Continent,Exchange Rate,Volatility,USD Growth
IDN,Indonesia,2007,K,Manufacture of transport equipment,110647232.0,12104.5,Asia,0.00010939722378233555,1.5250581251245016e-05,0.17448720187848088
IDN,Indonesia,2008,A,"Manufacture of food products, beverages and tobacco products",330416480.0,34067.2,Asia,0.00010310381612926812,1.5250581251245016e-05,0.22132237745440708
IDN,Indonesia,2008,B,"Manufacture of textiles, wearing apparel, leather and related products",130214392.0,13425.6,Asia,0.00010310381052195828,1.5250581251245016e-05,0.20645932369407172
IDN,Indonesia,2008,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",42048884.0,4335.4,Asia,0.00010310380651243918,1.5250581251245016e-05,0.21928171668025986
IDN,Indonesia,2008,D,Manufacture of paper products and printing,53939812.0,5561.4,Asia,0.00010310380762914041,1.5250581251245016e-05,0.21688328738348428
IDN,Indonesia,2008,E,Manufacture of coke and refined petroleum products,182235744.0,18789.2,Asia,0.00010310381260879315,1.5250581251245016e-05,0.22539326428925466
IDN,Indonesia,2008,F,Manufacturing of chemicals and pharmaceutical products,89561192.0,9234.1,Asia,0.00010310380862282405,1.5250581251245016e-05,0.2196188237158745
IDN,Indonesia,2008,G,Manufacture of rubber and plastics products,51997108.0,5361.1,Asia,0.00010310381108118552,1.5250581251245016e-05,0.2158619281972196
IDN,Indonesia,2008,H,Manufacture of other non-metallic mineral products,39813272.0,4104.9,Asia,0.00010310380920211732,1.5250581251245016e-05,0.22195100169678184
IDN,Indonesia,2008,I,Manufacture of basic metals,57511936.0,5929.7,Asia,0.00010310381483245495,1.5250581251245016e-05,0.2373907055361948
IDN,Indonesia,2008,J,"Manufacture of fabricated metal products, machinery and equipment",184109584.0,18982.4,Asia,0.0001031038123468901,1.5250581251245016e-05,0.21491247719927054
IDN,Indonesia,2008,K,Manufacture of transport equipment,142768736.0,14720.0,Asia,0.00010310380558387797,1.5250581251245016e-05,0.21607666570283768
IDN,Indonesia,2009,A,"Manufacture of food products, beverages and tobacco products",358009184.0,34457.3,Asia,9.624697225644358e-05,1.5250581251245016e-05,0.011450897050535591
IDN,Indonesia,2009,B,"Manufacture of textiles, wearing apparel, leather and related products",140249616.0,13498.6,Asia,9.624696583839488e-05,1.5250581251245016e-05,0.0054373733762365095
IDN,Indonesia,2009,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",45431040.0,4372.6,Asia,9.62469712337644e-05,1.5250581251245016e-05,0.008580523135120366
IDN,Indonesia,2009,D,Manufacture of paper products and printing,57771168.0,5560.3,Asia,9.624697219208031e-05,1.5250581251245016e-05,-0.00019779192289703929
IDN,Indonesia,2009,E,Manufacture of coke and refined petroleum products,195370304.0,18803.8,Asia,9.624697108522695e-05,1.5250581251245016e-05,0.0007770421305854924
IDN,Indonesia,2009,F,Manufacturing of chemicals and pharmaceutical products,96114192.0,9250.7,Asia,9.624697255947385e-05,1.5250581251245016e-05,0.0017976846687821624
IDN,Indonesia,2009,G,Manufacture of rubber and plastics products,55780456.0,5368.7,Asia,9.624697223701434e-05,1.5250581251245016e-05,0.0014176195183823737
IDN,Indonesia,2009,H,Manufacture of other non-metallic mineral products,42880312.0,4127.1,Asia,9.624696760601929e-05,1.5250581251245016e-05,0.0054081707227948694
IDN,Indonesia,2009,I,Manufacture of basic metals,50536656.0,4864.0,Asia,9.624696972431258e-05,1.5250581251245016e-05,-0.17972241428740066
IDN,Indonesia,2009,J,"Manufacture of fabricated metal products, machinery and equipment",198072736.0,19063.9,Asia,9.62469665688871e-05,1.5250581251245016e-05,0.0042934507754550655
IDN,Indonesia,2009,K,Manufacture of transport equipment,154336288.0,14854.4,Asia,9.624696947486517e-05,1.5250581251245016e-05,0.009130434782608665
IDN,Indonesia,2010,A,"Manufacture of food products, beverages and tobacco products",386924288.0,42563.9,Asia,0.00011000575905950883,1.5250581251245016e-05,0.2352650962205396
IDN,Indonesia,2010,B,"Manufacture of textiles, wearing apparel, leather and related products",151237536.0,16637.0,Asia,0.00011000575941676278,1.5250581251245016e-05,0.2324981849969625
IDN,Indonesia,2010,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",49048344.0,5395.6,Asia,0.0001100057526916709,1.5250581251245016e-05,0.233956913506838
IDN,Indonesia,2010,D,Manufacture of paper products and printing,62186744.0,6840.9,Asia,0.00011000575942680002,1.5250581251245016e-05,0.2303113141377262
IDN,Indonesia,2010,E,Manufacture of coke and refined petroleum products,210878048.0,23197.8,Asia,0.000110005760296112,1.5250581251245016e-05,0.23367617183760725
IDN,Indonesia,2010,F,Manufacturing of chemicals and pharmaceutical products,103610032.0,11397.7,Asia,0.0001100057569714871,1.5250581251245016e-05,0.23209054449933508
IDN,Indonesia,2010,G,Manufacture of rubber and plastics products,60100492.0,6611.4,Asia,0.0001100057550277625,1.5250581251245016e-05,0.23147130590273246
IDN,Indonesia,2010,H,Manufacture of other non-metallic mineral products,46253032.0,5088.1,Asia,0.00011000576135203418,1.5250581251245016e-05,0.23285115456373728
IDN,Indonesia,2010,I,Manufacture of basic metals,54445332.0,5989.3,Asia,0.00011000575770205607,1.5250581251245016e-05,0.2313527960526316
IDN,Indonesia,2010,J,"Manufacture of fabricated metal products, machinery and equipment",213420656.0,23477.5,Asia,0.00011000575314509389,1.5250581251245016e-05,0.23151611160360663
IDN,Indonesia,2010,K,Manufacture of transport equipment,166794000.0,18348.3,Asia,0.00011000575560271951,1.5250581251245016e-05,0.235209769495907
IDN,Indonesia,2011,A,"Manufacture of food products, beverages and tobacco products",430328320.0,49065.8,Asia,0.00011401945379750978,1.5250581251245016e-05,0.15275620890003028
IDN,Indonesia,2011,B,"Manufacture of textiles, wearing apparel, leather and related products",163971152.0,18695.9,Asia,0.0001140194465426455,1.5250581251245016e-05,0.12375428262306909
IDN,Indonesia,2011,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",50680828.0,5778.6,Asia,0.00011401944735393827,1.5250581251245016e-05,0.07098376454889177
IDN,Indonesia,2011,D,Manufacture of paper products and printing,71225568.0,8121.1,Asia,0.00011401944874627044,1.5250581251245016e-05,0.18713911912175307
IDN,Indonesia,2011,E,Manufacture of coke and refined petroleum products,252704256.0,28813.2,Asia,0.00011401944888494478,1.5250581251245016e-05,0.24206605798825764
IDN,Indonesia,2011,F,Manufacturing of chemicals and pharmaceutical products,111316096.0,12692.2,Asia,0.0001140194496220924,1.5250581251245016e-05,0.11357554594347974
IDN,Indonesia,2011,G,Manufacture of rubber and plastics products,63948736.0,7291.4,Asia,0.00011401945458312107,1.5250581251245016e-05,0.10285264845569775
IDN,Indonesia,2011,H,Manufacture of other non-metallic mineral products,49729236.0,5670.1,Asia,0.00011401944723220764,1.5250581251245016e-05,0.11438454432892442
IDN,Indonesia,2011,I,Manufacture of basic metals,61420220.0,7003.1,Asia,0.00011401945483099866,1.5250581251245016e-05,0.16926852887649635
IDN,Indonesia,2011,J,"Manufacture of fabricated metal products, machinery and equipment",246918400.0,28153.5,Asia,0.00011401944934034887,1.5250581251245016e-05,0.1991694175274199
IDN,Indonesia,2011,K,Manufacture of transport equipment,185359600.0,21134.6,Asia,0.00011401945191940422,1.5250581251245016e-05,0.15185603025893402
IDN,Indonesia,2012,A,"Manufacture of food products, beverages and tobacco products",471721280.0,50254.6,Asia,0.00010653451970621295,1.5250581251245016e-05,0.024228688821949174
IDN,Indonesia,2012,B,"Manufacture of textiles, wearing apparel, leather and related products",177598784.0,18920.4,Asia,0.00010653451320927965,1.5250581251245016e-05,0.01200798035933004
IDN,Indonesia,2012,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",51568264.0,5493.8,Asia,0.0001065345151040958,1.5250581251245016e-05,-0.04928529401585158
IDN,Indonesia,2012,D,Manufacture of paper products and printing,78006640.0,8310.4,Asia,0.00010653452065106253,1.5250581251245016e-05,0.023309650170543206
IDN,Indonesia,2012,E,Manufacture of coke and refined petroleum products,261962048.0,27908.0,Asia,0.00010653451602271792,1.5250581251245016e-05,-0.03141615648383378
IDN,Indonesia,2012,F,Manufacturing of chemicals and pharmaceutical products,126416304.0,13467.7,Asia,0.00010653451788940136,1.5250581251245016e-05,0.06110051842864128
IDN,Indonesia,2012,G,Manufacture of rubber and plastics products,67108768.0,7149.4,Asia,0.00010653451423813949,1.5250581251245016e-05,-0.019474997942781958
IDN,Indonesia,2012,H,Manufacture of other non-metallic mineral products,55707768.0,5934.8,Asia,0.00010653451418121796,1.5250581251245016e-05,0.046683480009170886
IDN,Indonesia,2012,I,Manufacture of basic metals,67203568.0,7159.5,Asia,0.00010653452209561255,1.5250581251245016e-05,0.022332966828975787
IDN,Indonesia,2012,J,"Manufacture of fabricated metal products, machinery and equipment",270598688.0,28828.1,Asia,0.00010653451505278546,1.5250581251245016e-05,0.02396149679435955
IDN,Indonesia,2012,K,Manufacture of transport equipment,203255248.0,21653.7,Asia,0.00010653451860687011,1.5250581251245016e-05,0.0245616193351188
IDN,Indonesia,2013,A,"Manufacture of food products, beverages and tobacco products",514917920.0,49221.5,Asia,9.559096331314319e-05,1.5250581251245016e-05,-0.020557322115786425
IDN,Indonesia,2013,B,"Manufacture of textiles, wearing apparel, leather and related products",196394096.0,18773.5,Asia,9.559095910907627e-05,1.5250581251245016e-05,-0.007764106467093801
IDN,Indonesia,2013,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",56760596.0,5425.8,Asia,9.559096243457345e-05,1.5250581251245016e-05,-0.012377589282463908
IDN,Indonesia,2013,D,Manufacture of paper products and printing,85865856.0,8208.0,Asia,9.559096458550416e-05,1.5250581251245016e-05,-0.012321909896033878
IDN,Indonesia,2013,E,Manufacture of coke and refined petroleum products,275578368.0,26342.8,Asia,9.559095726991169e-05,1.5250581251245016e-05,-0.05608427690984663
IDN,Indonesia,2013,F,Manufacturing of chemicals and pharmaceutical products,138563312.0,13245.4,Asia,9.559095989276007e-05,1.5250581251245016e-05,-0.016506159180854962
IDN,Indonesia,2013,G,Manufacture of rubber and plastics products,67372480.0,6440.2,Asia,9.559095939469647e-05,1.5250581251245016e-05,-0.09919713542395159
IDN,Indonesia,2013,H,Manufacture of other non-metallic mineral products,61395972.0,5868.9,Asia,9.559096156992188e-05,1.5250581251245016e-05,-0.011103996764844748
IDN,Indonesia,2013,I,Manufacture of basic metals,73922264.0,7066.3,Asia,9.559095754967678e-05,1.5250581251245016e-05,-0.013017668831622253
IDN,Indonesia,2013,J,"Manufacture of fabricated metal products, machinery and equipment",298198688.0,28505.1,Asia,9.559096383415341e-05,1.5250581251245016e-05,-0.011204345759866285
IDN,Indonesia,2013,K,Manufacture of transport equipment,223792080.0,21392.5,Asia,9.559096103847822e-05,1.5250581251245016e-05,-0.012062603619704793
IDN,Indonesia,2014,A,"Manufacture of food products, beverages and tobacco products",576135488.0,48556.7,Asia,8.428000185956258e-05,1.5250581251245016e-05,-0.013506292981725565
IDN,Indonesia,2014,B,"Manufacture of textiles, wearing apparel, leather and related products",219560992.0,18504.6,Asia,8.427999815194858e-05,1.5250581251245016e-05,-0.014323381362026377
IDN,Indonesia,2014,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",64766256.0,5458.5,Asia,8.427999914029305e-05,1.5250581251245016e-05,0.006026761030631489
IDN,Indonesia,2014,D,Manufacture of paper products and printing,95469864.0,8046.2,Asia,8.427999855535564e-05,1.5250581251245016e-05,-0.019712475633528292
IDN,Indonesia,2014,E,Manufacture of coke and refined petroleum products,294734208.0,24840.2,Asia,8.42800032224288e-05,1.5250581251245016e-05,-0.05704025388341405
IDN,Indonesia,2014,F,Manufacturing of chemicals and pharmaceutical products,158209536.0,13333.9,Asia,8.428000193363819e-05,1.5250581251245016e-05,0.00668156492065175
IDN,Indonesia,2014,G,Manufacture of rubber and plastics products,70595632.0,5949.8,Asia,8.428000191286623e-05,1.5250581251245016e-05,-0.07614670351852426
IDN,Indonesia,2014,H,Manufacture of other non-metallic mineral products,67793072.0,5713.6,Asia,8.427999840455674e-05,1.5250581251245016e-05,-0.02646151749050063
IDN,Indonesia,2014,I,Manufacture of basic metals,82219984.0,6929.5,Asia,8.42799969408897e-05,1.5250581251245016e-05,-0.019359495068140387
IDN,Indonesia,2014,J,"Manufacture of fabricated metal products, machinery and equipment",331920992.0,27974.3,Asia,8.427999636732828e-05,1.5250581251245016e-05,-0.01862122918354958
IDN,Indonesia,2014,K,Manufacture of transport equipment,249095872.0,20993.8,Asia,8.427999963002197e-05,1.5250581251245016e-05,-0.01863737291106704
IDN,Indonesia,2015,A,"Manufacture of food products, beverages and tobacco products",641178816.0,47887.0,Asia,7.468587358943562e-05,1.5250581251245016e-05,-0.013792123435076853
IDN,Indonesia,2015,B,"Manufacture of textiles, wearing apparel, leather and related products",243724800.0,18202.8,Asia,7.468587521663778e-05,1.5250581251245016e-05,-0.016309458188774606
IDN,Indonesia,2015,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",67845496.0,5067.1,Asia,7.468587155733964e-05,1.5250581251245016e-05,-0.0717046807731061
IDN,Indonesia,2015,D,Manufacture of paper products and printing,105571504.0,7884.7,Asia,7.468587356679129e-05,1.5250581251245016e-05,-0.020071586587457446
IDN,Indonesia,2015,E,Manufacture of coke and refined petroleum products,281685120.0,21037.9,Asia,7.468587620105741e-05,1.5250581251245016e-05,-0.15307042616404054
IDN,Indonesia,2015,F,Manufacturing of chemicals and pharmaceutical products,184393632.0,13771.6,Asia,7.468587635390793e-05,1.5250581251245016e-05,0.032826104890542274
IDN,Indonesia,2015,G,Manufacture of rubber and plastics products,75877800.0,5667.0,Asia,7.46858765014273e-05,1.5250581251245016e-05,-0.04753100944569566
IDN,Indonesia,2015,H,Manufacture of other non-metallic mineral products,73656496.0,5501.1,Asia,7.46858769931168e-05,1.5250581251245016e-05,-0.03719196303556427
IDN,Indonesia,2015,I,Manufacture of basic metals,90847168.0,6785.0,Asia,7.468587243137838e-05,1.5250581251245016e-05,-0.020852875387834646
IDN,Indonesia,2015,J,"Manufacture of fabricated metal products, machinery and equipment",367429600.0,27441.8,Asia,7.468587179693742e-05,1.5250581251245016e-05,-0.019035328855413702
IDN,Indonesia,2015,K,Manufacture of transport equipment,275643840.0,20586.7,Asia,7.468586999803806e-05,1.5250581251245016e-05,-0.019391439377339892
IDN,Indonesia,2016,A,"Manufacture of food products, beverages and tobacco products",691575168.0,51965.6,Asia,7.514092813696862e-05,1.5250581251245016e-05,0.08517134086495282
